president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,9/27/2020,3/16/2020,3/17/2020,Ipsos,B-,1115,a,0.37088776,0,42,53,42.283301,51.838503,NA,NA,https://fingfx.thomsonreuters.com/gfx/mkt/13/3563/3524/Topline%20Reuters%20Coronavirus%2003%2017%202020.pdf,64870,120128,3/17/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/17/2020,3/18/2020,Harris Poll,C,2019,a,0.55676307,0,53,47,50.365114,47.288317,NA,NA,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-3_tabs_updated-1.pdf,64887,120197,3/19/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/16/2020,3/19/2020,American Research Group,B,1100,a,1.3823561,0,35,62,36.671461,59.275558,NA,NA,https://americanresearchgroup.com/economy/,64890,120200,3/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/13/2020,3/22/2020,Gallup,B,1020,a,1.1195868,0,49,45,48.972493,43.751322,NA,NA,https://news.gallup.com/poll/298313/president-trump-job-approval-rating.aspx,64959,120430,3/24/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/17/2020,3/19/2020,YouGov,B,1000,a,0.11499167,0,47,48,47.103895,50.131134,NA,NA,https://docs.cdn.yougov.com/yp737jtf2f/tabs_Trump_Tweets_20200317.pdf,64885,120182,3/19/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/17/2020,3/20/2020,Morning Consult,B/C,2103,a,0.1502903,0,44,51,43.266702,51.722841,*,NA,https://morningconsult.com/wp-content/uploads/2020/03/200367_crosstabs_CORONAVIRUS_ONE_OFF_PARTIALS_Adults_v1.pdf,64894,120210,3/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/18/2020,3/20/2020,YouGov,B,1000,a,0.11459862,0,46,50,46.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/knltui5cst/tabs_Trump_Tweets_20200318.pdf,64891,120202,3/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/19/2020,3/21/2020,YouGov,B,1000,a,0.11366425,0,48,46,48.103895,48.131134,NA,NA,https://docs.cdn.yougov.com/vpjg41z3ki/tabs_Trump_Tweets_20200319.pdf,64897,120215,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/19/2020,3/21/2020,Morning Consult,B/C,2200,a,0.15539982,0,44,50,43.266702,50.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/03/200382_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,64902,120224,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/18/2020,3/22/2020,Monmouth University,A+,851,a,1.8913884,0,46,48,45.707349,49.455634,NA,NA,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_032320.pdf/,64901,120221,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/20/2020,3/22/2020,Morning Consult,B/C,2200,a,0.15587821,0,45,50,44.266702,50.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/03/200383_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,64899,120219,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/20/2020,3/22/2020,YouGov,B,1000,a,0.1122231,0,42,51,42.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/hu4gx6exzg/tabs_Trump_Tweets_20200320.pdf,64898,120217,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/18/2020,3/24/2020,Ipsos,B-,4428,a,1.3319323,0,44,52,44.283301,50.838503,NA,NA,https://fingfx.thomsonreuters.com/gfx/mkt/13/3884/3840/Topline%20Reuters%20CP%2003%2024%202020.pdf,64976,120464,3/24/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/21/2020,3/23/2020,YouGov,B,1000,a,0.11082885,0,46,48,46.103895,50.131134,NA,NA,https://docs.cdn.yougov.com/nsuygzx02t/tabs_Trump_Tweets_20200321.pdf,64903,120225,3/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/19/2020,3/24/2020,Pew Research Center,B/C,11357,a,1.8203832,0,45,52,46.223656,48.9104,NA,NA,https://www.people-press.org/wp-content/uploads/sites/4/2020/03/PP_2020.03.26_Coronavirus-Impact_FINAL.pdf,64992,120526,3/26/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/21/2020,3/22/2020,Harris Poll,C,2023,a,0.6091744,0,54,46,51.365114,46.288317,NA,NA,https://theharrispoll.com/wp-content/uploads/2020/03/COVID-19-Tracker_Wave-2-4_tabs.pdf,64975,120463,3/24/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/22/2020,3/24/2020,YouGov,B,1500,a,0.16354586,0,46,49,46.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/bfiid7tfh3/econTabReport.pdf,64980,120475,3/25/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/22/2020,3/24/2020,YouGov,B,1000,a,0.10903057,0,42,53,42.103895,55.131134,NA,NA,https://docs.cdn.yougov.com/yedpqi71we/tabs_Trump_Tweets_20200322.pdf,64974,120461,3/24/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/23/2020,3/25/2020,YouGov,B,1000,a,0.10818635,0,45,50,45.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/0viw0g2op4/tabs_Trump_Tweets_20200323.pdf,64983,120495,3/25/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/22/2020,3/25/2020,ABC News/The Washington Post,A+,1003,a,2.1282265,0,48,46,48.192973,44.799561,NA,NA,https://www.washingtonpost.com/context/washington-post-abc-news-poll-march-22-25-2020/974c3312-5a40-4764-afb1-4bb6b86f1cf4/,65001,120538,3/27/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/24/2020,3/25/2020,Morning Consult,B/C,2200,a,0.15321774,0,43,52,42.266702,52.722841,NA,NA,https://www.nbcwashington.com/wp-content/uploads/2019/09/LX_COVID_Vaccine_Poll_crosstabs.pdf,65055,120715,4/2/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/24/2020,3/26/2020,Morning Consult,B/C,2200,a,0.15321774,0,46,48,45.266702,48.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/03/200394_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,64993,120527,3/26/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/24/2020,3/26/2020,YouGov,B,1000,a,0.10735771,0,44,50,44.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/ewf3ie53zx/tabs_Trump_Tweets_20200324.pdf,64999,120535,3/26/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/21/2020,3/28/2020,Firehouse Strategies/Øptimus,B/C,1187,a,0.64862228,0,44,56,44.439039,52.664241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65738,121509,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/25/2020,3/26/2020,YouGov,B,1579,a,0.16823327,0,40,52,40.103895,54.131134,NA,NA,https://docs.cdn.yougov.com/zidto5jmhj/20200326_yahoo_coronavirus_toplines.pdf,65013,120585,3/30/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/25/2020,3/27/2020,YouGov,B,1000,a,0.10654419,0,43,52,43.103895,54.131134,NA,NA,https://docs.cdn.yougov.com/k039bctlqv/tabs_Trump_Tweets_20200325.pdf,65007,120551,3/27/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/26/2020,3/28/2020,YouGov,B,1000,a,0.10637902,0,43,51,43.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/wqzwg5aoml/tabs_Trump_Tweets_20200326.pdf,65016,120579,3/29/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/26/2020,3/29/2020,AP-NORC,NA,1057,a,1.3975071,0,43,56,44.330669,51.61745,NA,NA,http://www.apnorc.org/PDFs/March%20Omnibus%202020/topline_gov.pdf,65052,120709,4/1/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/27/2020,3/29/2020,Morning Consult,B/C,2200,a,0.15042441,0,44,51,43.266702,51.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/03/2003101_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,65033,120645,3/30/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/25/2020,3/30/2020,YouGov,B,2000,a,0.21069544,0,49,51,49.103895,53.131134,NA,NA,https://www.moreincommon.com/media/z4fdmdpa/hidden-tribes_covid-19-polarization-and-the-pandemic-4-3-20.pdf,65681,121365,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/27/2020,3/29/2020,Morning Consult,B/C,2200,a,0.15042441,0,44,50.5,43.266702,51.222841,*,NA,https://morningconsult.com/wp-content/uploads/2020/03/2003102_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,65039,120656,3/31/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/27/2020,3/29/2020,Morning Consult,B/C,2200,a,0.15042441,0,45,51,44.266702,51.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/2003105_crosstabs_MarComm_Adults_v2_JB-1.pdf,65748,121530,4/14/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/25/2020,3/30/2020,Kaiser Family Foundation,NA,1226,a,1.9084637,0,48,49,48.08836,47.614969,NA,NA,https://www.kff.org/wp-content/uploads/2020/04/Kaiser-Health-Tracking-Poll_Early-April_Full-Topline_FINAL.pdf,65063,120732,4/3/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/27/2020,3/30/2020,Selzer & Co.,A+,1009,a,2.1579615,0,48,45,47.601126,46.758345,NA,NA,https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf,65043,120667,4/1/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/28/2020,3/30/2020,YouGov,B,1000,a,0.10492799,0,45,49,45.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/fi73hsbq77/tabs_Trump_Tweets_20200328.pdf,65038,120654,3/31/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/27/2020,3/31/2020,YouGov,B,1000,a,0.10492799,0,46,51,46.103895,53.131134,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,66986,125117,7/2/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/29/2020,3/31/2020,YouGov,B,1000,a,0.10516956,0,43,52,43.103895,54.131134,NA,NA,https://docs.cdn.yougov.com/zgcsghulan/tabs_Trump_Tweets_20200329.pdf,65040,120657,3/31/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/29/2020,3/31/2020,YouGov,B,1500,a,0.15775433,0,47,46,47.103895,48.131134,NA,NA,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf,65045,120679,4/1/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/30/2020,4/1/2020,YouGov,B,1000,a,0.10628011,0,45,49,45.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/5hqmcb2owd/tabs_Trump_Tweets_20200330.pdf,65047,120696,4/1/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/29/2020,4/1/2020,IBD/TIPP,A/B,1226,a,2.0460323,0,45,45,46.017248,44.573465,NA,NA,https://www.investors.com/politics/americans-back-president-trump-on-coronavirus-crisis/,65680,121361,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/30/2020,3/31/2020,Ipsos,B-,1114,a,0.51417607,0,44,51,44.283301,49.838503,NA,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_01_2020.pdf,65041,120711,4/1/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/28/2020,4/4/2020,Firehouse Strategies/Øptimus,B/C,1124,a,0.5387254,0,44.4,55.5,44.839039,52.164241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65737,121507,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/31/2020,4/2/2020,YouGov,B,1000,a,0.10742685,0,45,52,45.103895,54.131134,NA,NA,https://docs.cdn.yougov.com/86f6ti6ctn/tabs_Trump_Tweets_20200331.pdf,65059,120725,4/2/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,3/31/2020,4/1/2020,Morning Consult,B/C,2200,a,0.1595271,0,42,52,41.266702,52.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/2003128_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,65058,120724,4/2/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/1/2020,4/3/2020,YouGov,B,1000,a,0.10854953,0,45,50,45.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/wd8sr4zf3c/tabs_Trump_Tweets_20200401.pdf,65670,121347,4/5/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/2/2020,4/4/2020,Morning Consult,B/C,2200,a,0.15962818,0,42,52,41.266702,52.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200408_crosstabs_HOLLYWOOD_Adults_v3_JB.pdf,65678,121359,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/2/2020,4/4/2020,YouGov,B,1000,a,0.10921037,0,47,49,47.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/g9ywn5ivba/tabs_Trump_Tweets_20200402.pdf,65671,121349,4/5/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/3/2020,Research Co.,B-,1000,a,1.2411848,0,43,52,42.466166,51.834497,NA,NA,https://researchco.ca/2020/04/06/foreign-interference-us/,65674,121354,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/5/2020,Morning Consult,B/C,2200,a,0.16231062,0,43,52,42.266702,52.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf,65679,121360,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/4/2020,YouGov,B,1000,a,0.10939613,0,42,52,42.103895,54.131134,NA,NA,https://docs.cdn.yougov.com/3gyy535sk2/tabs_Trump_Tweets_20200403.pdf,65672,121351,4/5/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/7/2020,Monmouth University,A+,857,a,1.9026132,0,44,49,43.707349,50.455634,NA,NA,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_040820.pdf/,65692,121402,4/8/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/6/2020,CNN/SSRS,B/C,1002,a,1.2860474,0,44,51,44.257721,50.518763,NA,NA,https://cdn.cnn.com/cnn/2020/images/04/08/rel4a.-.coronavirus.pdf,65687,121378,4/8/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/3/2020,4/6/2020,CNBC/Hart Research/Public Opinion Strategies,A-,804,a,1.4009314,0,46,43,45.17989,43.9659,NA,NA,https://pos.org/wp-content/uploads/2020/04/FI12869a-CNBC-AAES-Q1-Topline.pdf,65689,121382,4/8/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/4/2020,4/5/2020,YouGov,B,1000,a,0.10955802,0,43,51,43.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/2maoidj6z2/tabs_Trump_Tweets_20200404.pdf,65677,121357,4/6/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/5/2020,4/7/2020,YouGov,B,1000,a,0.10972084,0,43,50,43.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/gekugap92v/tabs_Trump_Tweets_20200405.pdf,65695,121413,4/9/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/5/2020,4/7/2020,YouGov,B,1500,a,0.16458126,0,45,51,45.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf,65691,121385,4/8/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/6/2020,4/7/2020,Ipsos,B-,1116,a,0.5125411,0,40,55,40.283301,53.838503,NA,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_08_2020.pdf,65688,121380,4/8/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/6/2020,4/7/2020,YouGov,B,1566,a,0.17285419,0,41,51,41.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/1ayt0i64g6/20200408_yahoo_coronavirus.pdf,65698,121426,4/9/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/6/2020,4/8/2020,YouGov,B,1000,a,0.11037943,0,42,51,42.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/38z7i3o4q3/tabs_Trump_Tweets_20200406.pdf,65696,121415,4/9/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/4/2020,4/10/2020,Firehouse Strategies/Øptimus,B/C,947,a,0.23580706,0,43.1,57,43.539039,53.664241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020,65736,121500,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/7/2020,4/9/2020,Morning Consult,B/C,2200,a,0.16132133,0,44,52,43.266702,52.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200415_crosstabs_CONTENT_CORONAVIRUS_Adults_v2_JB.pdf,65718,121468,4/10/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/7/2020,4/9/2020,YouGov,B,1000,a,0.1117537,0,43,51,43.103895,53.131134,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d56cp87ail/tabs_Trump_Tweets_20200407.pdf,65721,121472,4/10/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/1/2020,4/14/2020,Gallup,B,1017,a,1.1763772,0,43,54,42.972493,52.751322,NA,NA,https://news.gallup.com/poll/308675/trump-job-rating-slides-satisfaction-tumbles.aspx,65765,121573,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/8/2020,4/10/2020,YouGov,B,1000,a,0.11283375,0,47,49,47.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/dz4fseogm9/tabs_Trump_Tweets_20200408.pdf,65720,121470,4/10/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/9/2020,4/11/2020,YouGov,B,1000,a,0.11305557,0,43,50,43.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/ppndbs5ycd/tabs_Trump_Tweets_20200409.pdf,65727,121487,4/12/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/9/2020,4/11/2020,Morning Consult,B/C,2200,a,0.15024262,0,42,53,41.266702,53.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200428_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,65840,121788,4/22/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/9/2020,4/10/2020,Morning Consult,B/C,2200,a,0.15024262,0,40,54,39.266702,54.722841,NA,NA,https://assets.morningconsult.com/wp-uploads/2020/05/19175645/200424_crosstabs_NYT_Adults_v5_JB.pdf,66373,123576,5/19/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/7/2020,4/12/2020,Pew Research Center,B/C,4917,a,1.4154979,0,44,53,45.223656,49.9104,NA,NA,https://www.people-press.org/2020/04/16/most-americans-say-trump-was-too-slow-in-initial-response-to-coronavirus-threat/,65769,121581,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/10/2020,4/12/2020,Morning Consult,B/C,2200,a,0.14982419,0,43,53,42.266702,53.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,65731,121493,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/10/2020,4/12/2020,YouGov,B,1000,a,0.11275118,0,45,50,45.103895,52.131134,NA,NA,https://docs.cdn.yougov.com/olq9cv0vhy/tabs_Trump_Tweets_20200410.pdf,65730,121491,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/7/2020,4/14/2020,Firehouse Strategies/Øptimus,B/C,857,a,0.25136342,0,41.6,58.4,42.039039,55.064241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020,65772,121585,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/11/2020,4/13/2020,YouGov,B,1000,a,0.11243126,0,44,51,44.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/y91oxx6cda/tabs_Trump_Tweets_20200411.pdf,65732,121494,4/13/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/9/2020,4/15/2020,Democracy Fund + UCLA Nationscape,NA,6118,a,1.2086359,0,46,50,45.669756,50.391166,NA,NA,https://www.usatoday.com/story/news/politics/elections/2020/07/17/trump-approval-rating-race-relations-rating-drop-amid-covid-19-survey-shows/5444310002/,67119,125425,7/17/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/9/2020,4/15/2020,Opinium,NA,2000,a,1.0264463,0,43,45.62,43.790367,48.883881,NA,NA,https://www.opinium.co.uk/reactions-to-the-us-governments-handling-of-coronavirus/,65912,122099,4/24/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/11/2020,4/14/2020,Civiqs,B/C,1600,a,1.1416125,0,44,53,43.369352,52.89562,NA,NA,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf,65755,121541,4/15/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/12/2020,4/14/2020,YouGov,B,1000,a,0.11212195,0,46,51,46.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/r3jaxa3owe/tabs_Trump_Tweets_20200412.pdf,65749,121531,4/14/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/12/2020,4/14/2020,YouGov,B,1500,a,0.16818292,0,46,48,46.103895,50.131134,NA,NA,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf,65756,121543,4/15/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/13/2020,4/15/2020,YouGov,B,1000,a,0.11283778,0,46,49,46.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/d23o0y6afi/tabs_Trump_Tweets_20200413.pdf,65771,121583,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/13/2020,4/14/2020,Ipsos,B-,1111,a,0.35867606,0,45,51,45.283301,49.838503,NA,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_15_2020_0.pdf,65750,121555,4/15/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/11/2020,4/18/2020,Firehouse Strategies/Øptimus,B/C,870,a,0.18908443,0,43.7,56.3,44.139039,52.964241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020,65792,121628,4/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/14/2020,4/16/2020,Morning Consult,B/C,2200,a,0.14716108,0,42,54,41.266702,54.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200445_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,65766,121574,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/14/2020,4/16/2020,YouGov,B,1000,a,0.1134818,0,42,53,42.103895,55.131134,NA,NA,https://docs.cdn.yougov.com/5bycpi03tb/tabs_Trump_Tweets_20200414.pdf,65774,121594,4/16/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/15/2020,4/17/2020,YouGov,B,1000,a,0.11413485,0,43,51,43.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/ngr7x045yn/tabs_Trump_Tweets_20200415.pdf,65784,121613,4/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/16/2020,4/18/2020,Morning Consult,B/C,3300,a,0.21316351,0,43,52,42.266702,52.722841,*,NA,https://morningconsult.com/wp-content/uploads/2020/04/200454_crosstabs_HOLLYWOOD_Adults_v1_AUTO.pdf,65791,121626,4/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/16/2020,4/18/2020,YouGov,B,1000,a,0.11417755,0,44,51,44.103895,53.131134,NA,NA,https://docs.cdn.yougov.com/uj64x3rf45/tabs_Trump_Tweets_20200416.pdf,65785,121615,4/20/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/15/2020,4/21/2020,Ipsos,B-,4429,a,1.2806959,0,42,52,42.283301,50.838503,NA,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_22_2020_0.pdf,65818,121709,4/21/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/16/2020,4/20/2020,Morning Consult,B/C,4400,a,0.28449181,0,44,51,43.266702,51.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200461_crosstabs_CONTENT_SPORTS_BETTING_Adults_v2_STACKED_JB.pdf,65899,122048,4/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/14/2020,4/21/2020,Firehouse Strategies/Øptimus,B/C,964,a,0.27570985,0,44.9,55,45.339039,51.664241,NA,TRUE,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020,65896,122006,4/23/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/17/2020,4/19/2020,Morning Consult,B/C,2200,a,0.14224591,0,44,51,43.266702,51.722841,NA,NA,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf,65789,121707,4/21/2020,00:51:12 27 Sep 2020
Donald Trump,Adults,9/27/2020,4/17/2020,4/19/2020,YouGov,B,1597,a,0.18156714,0,45,49,45.103895,51.131134,NA,NA,https://docs.cdn.yougov.com/ay5n1krq0m/20200419_yahoo_coronavirus_toplines.pdf,65788,121623,4/20/2020,00:51:12 27 Sep 2020
